"";"id_siae";"categorie_juridique_code";"code_naf";"siret_signature";"siret_actualise";"adresse_admin_code_insee";"annee";"effectif"
"27965";93443;7357;"8121Z";39534663800012;32697828500061;"32107";2023;27
"27966";5217;NA;"8710A";43524192200028;42925596100105;"17224";2023;1
"27967";20009;9222;"4520B";20006788200015;39012032700023;"57716";2023;17
"27968";32630;8210;"8899A";81360816300057;51896922500011;"28404";2023;39
"27969";53174;7331;"1623Z";83004064800032;92792538800013;"75119";2023;7
"27970";5764;7220;"3811Z";39286602600017;53947912100029;"92020";2023;18
"27971";67217;5610;"7312Z";47869141300031;39083965200042;"68139";2023;21
"27972";76265;5599;"1392Z";77560251900156;38096757000033;"82079";2023;8
"27973";56217;5499;"9104Z";37823333200022;92220892100028;"97415";2023;9
"27974";25806;6901;"7830Z";30885319100069;77805652300039;"84129";2023;42
"27975";43091;9900;"4779Z";79499527400022;81844079400019;"93057";2023;35
"27976";36630;9223;"8559B";43180419400048;20007004300019;"14437";2023;34
"27977";82589;5720;"6202A";85180831100019;50752673900028;"17116";2023;3
"27978";16773;7348;"8532Z";90504816100020;35044872600082;"88188";2023;2
"27979";24241;5458;"5320Z";88860507800029;53105957400024;"08490";2023;20
"27980";61578;1900;"4932Z";42865829800016;41356562300043;"72264";2023;9
"27981";65879;5498;"7721Z";95134634500014;43196860100168;"80190";2023;42
"27982";72646;5720;"4723Z";50937775000047;39274654100102;"11203";2023;35
"27983";57434;5499;"4332A";82311459000024;85006394200013;"40046";2023;43
"27984";37283;9221;"7729Z";90840134200039;34445959900058;"83129";2023;44
"27985";57801;7354;"4120B";34515931300039;77737353100022;"65258";2023;41
"27986";38223;5460;"7810Z";43794471300019;40358691000016;"47157";2023;19
"27987";96400;7210;"1039A";90764608700011;33368412400840;"77021";2023;46
"27988";20959;8210;"4299Z";91185476800015;83966611200017;"22225";2023;18
"27989";81598;7354;"1396Z";42977615600045;39336934300040;"66008";2023;1
"27990";95531;9260;"9312Z";39847186200027;34377667000071;"82121";2023;49
"27991";57573;9220;"4719B";37907439600027;37816144200090;"16292";2023;44
"27992";491;7366;"8710A";79368398800042;77568497003032;"77152";2023;26
"27993";82272;4120;"9329Z";42433786300031;39119119400045;"75109";2023;40
"27994";41672;5499;"6202B";44189188400013;43782982300032;"33539";2023;6
"27995";35895;7348;"5520Z";39435621600025;20007106600191;"01283";2023;26
"27996";48561;6901;"8531Z";34796827300032;80738282500055;"72176";2023;48
"27997";49885;7354;"3812Z";84952585200018;53074063800032;"32208";2023;18
"27998";39389;7366;"7721Z";79838686800011;89798348200026;"12033";2023;42
"27999";59779;5498;"8129B";44040801100029;50418440900010;"35047";2023;49
"28000";83526;5610;"6311Z";83976617700035;37830595700086;"86244";2023;40
"28001";93004;5453;"4941A";92458780100011;38490306800052;"60175";2023;6
"28002";27041;6597;"8292Z";85269162500010;42887866400039;"59390";2023;16
"28003";24732;7331;"0125Z";79043180300028;39279987000028;"97403";2023;40
"28004";25136;1800;"3109B";45133852900030;45133858600147;"54135";2023;41
"28005";10370;1800;"1721B";43824075600041;41117856900058;"02217";2023;11
"28006";54241;7345;"0130Z";34033716100111;33383324200030;"35236";2023;42
"28007";57476;5498;"8532Z";88396410800012;53876295600018;"97611";2023;4
"28008";14074;5460;"3213Z";80144125400027;42146749900024;"57630";2023;47
"28009";66561;9300;"8720A";43803006600049;21020387300018;"86041";2023;42
"28010";97603;5699;"8412Z";91857367600015;42020313500033;"97212";2023;22
"28011";10803;5515;"8129B";41017015300010;31506321400250;"54528";2023;29
"28012";87252;NA;"3831Z";89217217200025;44449039500035;"47095";2023;12
"28013";79117;NA;"4931Z";80767395900019;91861423100010;"37109";2023;24
"28014";78741;7357;"1721B";41360019800068;51934468300023;"50537";2023;23
"28015";29649;9223;"8559B";31335126400137;26170019900118;"59139";2023;32
"28016";90718;5453;"1413Z";80916552500027;33021971800021;"52448";2023;13
"28017";526;5202;"4771Z";42157560600049;93048113000019;"80021";2023;7
"28018";6990;9230;"7990Z";40160115800124;20006808800018;"13063";2023;13
"28019";32636;9223;"9104Z";88204367200634;49124039600045;"03190";2023;4
"28020";68806;7331;"";20007095100013;42414308900045;"30241";2023;14
"28021";63527;7220;"0811Z";38133250100026;39083965200042;"43130";2023;30
"28022";13617;5710;"7990Z";88096979500405;39840975500038;"75115";2023;9
"28023";66198;7367;"0119Z";34062659700017;21570751400018;"40310";2023;26
"28024";46817;7367;"8531Z";20007199100018;50368520800038;"78517";2023;32
"28025";75277;8210;"4312A";39498213600035;34156361700289;"31555";2023;49
"28026";99367;1900;"1086Z";75170343000098;26570178900017;"41198";2023;44
"28027";65135;5610;"4774Z";34786813500026;33491247400171;"62473";2023;46
"28028";86976;6597;"1399Z";38241668300029;41305517900019;"93078";2023;21
"28029";66325;7220;"8412Z";98342264300012;41856472000021;"17240";2023;12
"28030";45631;5498;"8710A";84514084700011;49252504300013;"30334";2023;33
"28031";43545;9223;"4642Z";42202182400038;90840736400045;"87011";2023;16
"28032";61751;1800;"0128Z";41199701800113;88165006300012;"59172";2023;14
"28033";41784;5660;"7490B";34397138800032;50906997700023;"02381";2023;26
"28034";98244;5710;"4329A";89217217200025;47893076100026;"28088";2023;6
"28035";32640;9900;"9002Z";44494456500019;39251568000024;"77373";2023;22
"28036";19166;5458;"8532Z";24540051000013;84423644800016;"02532";2023;48
"28037";28534;9230;"9312Z";42955528700045;35301755100030;"92026";2023;15
"28038";12910;9900;"8010Z";85407299800016;39174282200029;"27306";2023;5
"28039";97588;1900;"4333Z";93489277900018;51985236200028;"62119";2023;43
"28040";73696;4120;"7820Z";42098491600015;35312714500038;"54395";2023;9
"28041";54656;7220;"3811Z";84537825600018;51926055800076;"05162";2023;1
"28042";78600;5515;"1071C";32989045300015;52499041300014;"91174";2023;20
"28043";83817;4120;"0150Z";39988868400012;40230508000044;"16102";2023;40
"28044";11012;5660;"8810C";88817469500013;43493548200068;"27375";2023;18
"28045";11770;5710;"9524Z";90485127600017;33784145600086;"10321";2023;5
"28046";3554;1200;"7911Z";33368412400899;98267709800187;"44113";2023;39
"28047";80780;7331;"";84282903800012;90846311000035;"95203";2023;34
"28048";75726;9300;"9329Z";33784145600078;32668563300074;"80680";2023;10
"28049";34580;5710;"3832Z";48403590200044;35046768400048;"76484";2023;18
"28050";64554;9260;"6311Z";81361031800012;37796519900039;"22070";2023;5
"28051";82438;1600;"5320Z";84230301800019;31727304300081;"2B120";2023;1
"28052";65738;1600;"1399Z";39832131500010;82229756000069;"2B148";2023;49
"28053";63713;5558;"9001Z";88000258900013;93793699500011;"44143";2023;11
"28054";36785;5515;"5610B";51111250000026;26760078100012;"69384";2023;1
"28055";95914;5458;"3317Z";88464124200018;38913592200034;"59400";2023;17
"28056";88162;7366;"6820B";84785827100012;80448468100015;"84035";2023;23
"28057";1429;7366;"7220Z";90846370600048;92225086500040;"78586";2023;34
"28058";51433;9221;"8542Z";40070495300035;89044069600064;"84007";2023;23
"28059";65856;5710;"4511Z";41822382200036;41225762800047;"68304";2023;30
"28060";94249;7361;"1413Z";35349747200095;41891101200031;"85191";2023;11
"28061";6008;5610;"1072Z";49786279700071;35295716100024;"30259";2023;23
"28062";84281;9230;"7729Z";80144125400027;38372970400056;"91549";2023;29
"28063";47896;7345;"8230Z";80880245800014;98267709800039;"29019";2023;46
"28064";84096;6901;"6209Z";53335640800039;89750935200026;"59009";2023;9
"28065";50290;5660;"1629Z";82375485800012;40101593800475;"41018";2023;47
"28066";22653;4140;"7711A";34012401500025;39249967900026;"97403";2023;17
"28067";10597;9221;"8542Z";90846375500037;89750935200026;"76095";2023;8
"28068";99660;7220;"4779Z";32341551300015;45133854500127;"32233";2023;36
"28069";56782;7361;"4791A";34959808600024;88955774000012;"71106";2023;14
"28070";72478;9300;"9529Z";43919129700035;33287622600058;"89024";2023;15
"28071";97323;9223;"5320Z";92278231300014;26190312400202;"50236";2023;45
"28072";6780;9900;"8121Z";34445638900016;40423059100046;"72173";2023;12
"28073";33322;9300;"0113Z";38773231600022;82099055400017;"97411";2023;47
"28074";48635;5660;"4511Z";35210005100023;40219166200517;"32107";2023;39
"28075";65542;7355;"8610Z";80288909700027;94512748800019;"85109";2023;42
"28076";69722;5560;"0161Z";51128758300013;83407637400018;"68118";2023;20
"28077";73879;6597;"8790B";77554402602332;26300049900016;"24571";2023;18
"28078";24643;9230;"8899A";40219166200509;34317964400020;"01047";2023;41
"28079";28697;7367;"8130Z";83004064800032;41501247500281;"89206";2023;25
"28080";32520;8210;"8010Z";47869141300031;40874140300039;"68315";2023;6
"28081";52798;4120;"4520A";44330413400135;82200166500030;"88442";2023;21
"28082";33407;5460;"7820Z";75170343000189;41800001400039;"42187";2023;15
"28083";9160;5453;"5610A";75146925500036;89051212200015;"58079";2023;39
"28084";46398;5202;"7990Z";37790754800046;31506321400250;"94081";2023;21
"28085";562;4140;"1629Z";51458691600025;52364715400039;"41018";2023;1
"28086";70027;7367;"9003A";43002198000015;53342977500034;"91661";2023;37
"28087";98000;9900;"5520Z";33958630700052;82371229400136;"62757";2023;48
"28088";99092;7361;"7111Z";37877006900037;34814082300033;"87154";2023;44
"28089";22875;7348;"5229B";92435983900066;80327228500021;"24428";2023;41
"28090";98378;7367;"8211Z";51458691600025;80276209600013;"74280";2023;46
"28091";22246;6901;"8411Z";52110866200060;32697828500053;"85047";2023;7
"28092";9958;1600;"1086Z";40404725000018;42990684500020;"69027";2023;29
"28093";43553;9220;"8230Z";40101593800616;52499041300014;"88520";2023;33
"28094";90577;7346;"4332B";78071704700028;50235251100039;"04049";2023;3
"28095";7927;5599;"5911A";34832377500018;82369094600020;"35278";2023;14
"28096";45427;5599;"4511Z";82369160500013;42998653200019;"28422";2023;47
"28097";31148;5599;"9329Z";77820805800074;33783000400046;"65286";2023;46
"28098";70446;9260;"5229B";37966556500022;45128034100012;"25230";2023;31
"28099";15107;7346;"5629B";88096979500173;34874587800051;"97616";2023;46
"28100";61762;9221;"4299Z";39825193400038;83931403600014;"94003";2023;15
"28101";13389;6597;"4333Z";38854762200067;90846380500022;"64100";2023;40
"28102";68058;5558;"7410Z";49124039600045;50937775000179;"73103";2023;48
"28103";40207;4140;"4339Z";92301368400017;42442213700028;"95268";2023;30
"28104";25454;1600;"8211Z";41011488800044;38420642100040;"72205";2023;5
"28105";12894;5560;"9311Z";42463098600455;48004107800043;"12109";2023;23
"28106";47894;1600;"4942Z";33296486500056;35046768400048;"71543";2023;40
"28107";225;7345;"4399D";84414980700019;92435983900017;"69027";2023;2
"28108";92610;9221;"3831Z";90840134200021;87942630200029;"89309";2023;36
"28109";12300;7355;"9601B";32347227400055;79046248500026;"69227";2023;37
"28110";17548;7355;"4779Z";37880168200105;41198286100030;"07204";2023;21
"28111";91379;9260;"4779Z";91339774100012;40916472000024;"94076";2023;31
"28112";60296;5202;"5621Z";45226416100020;51458691600074;"16281";2023;42
"28113";12354;7348;"7312Z";40219166200525;26300025900055;"70059";2023;19
"28114";2401;NA;"9004Z";34911345600033;34106240403969;"44073";2023;11
"28115";4485;5720;"4311Z";98232742100011;34327898200131;"2B167";2023;39
"28116";35708;7348;"3109B";43442252300028;39012032700023;"83098";2023;8
"28117";99048;9222;"0113Z";88372143300018;40101593800293;"58194";2023;13
"28118";47521;7361;"5610A";42463098600216;20000011500010;"24322";2023;25
"28119";36083;7355;"4120A";78331234100077;40101593800913;"88304";2023;33
"28120";71904;5202;"8411Z";82371229400136;93104768200014;"37072";2023;32
"28121";91577;5460;"8790A";92349889300018;37830595700102;"14258";2023;13
"28122";63795;9223;"1051C";91491967500019;39446223800046;"97405";2023;31
"28123";2731;1200;"4932Z";91347837600019;30887709100014;"85226";2023;16
"28124";27555;5610;"8219Z";50190502000043;34381127900086;"69283";2023;37
"28125";29736;5699;"8899A";39834868000065;82364619500029;"87002";2023;29
"28126";93388;9230;"7729Z";44474729900063;52467428000010;"95197";2023;27
"28127";65658;9260;"9492Z";26570084900028;42414308900045;"51535";2023;7
"28128";44304;6901;"4669A";81980784300019;50937775000013;"79124";2023;9
"28129";28269;7346;"4399D";84138321900018;51752269400010;"75108";2023;39
"28130";33973;7366;"8790A";42975952500042;83043410600019;"49023";2023;1
"28131";86588;5458;"7911Z";39964986200055;33797565000017;"02607";2023;17
"28132";36545;1800;"1101Z";83408060800013;39782258600020;"33243";2023;6
"28133";32560;5710;"8130Z";38030348700033;43379743800028;"24055";2023;45
"28134";15290;4120;"0121Z";37895624700027;90373617100013;"84133";2023;37
"28135";70832;7346;"7990Z";20004446900019;88204367200014;"33357";2023;14
"28136";28262;5515;"3314Z";81210676300012;30492789000133;"02217";2023;7
"28137";58862;7357;"8129B";81809480700018;50008495900021;"57177";2023;46
"28138";97182;7220;"1396Z";40101593800293;39131967000033;"58083";2023;13
"28139";22534;1200;"0113Z";44028924700023;89349382500010;"17274";2023;38
"28140";85862;6597;"9102Z";40101593800202;91877525500048;"41269";2023;3
"28141";52907;5720;"";39926478700058;88464124200018;"93029";2023;7
"28142";78425;7367;"7820Z";53330782300013;30101236500195;"44113";2023;28
"28143";31197;5499;"0121Z";26381008700019;49034140100027;"44015";2023;29
"28144";46474;7220;"1039A";88016764800067;88763724700016;"42323";2023;27
"28145";61489;1600;"8542Z";40358691000016;44950165900022;"44169";2023;15
"28146";24034;7331;"9102Z";83263773000017;39002332300046;"73213";2023;39
"28147";22211;7345;"8130Z";48471591700015;38827778200032;"31232";2023;47
"28148";34232;7355;"1721B";78049053800011;92845865200015;"33539";2023;29
"28149";39092;7210;"6209Z";30887709100014;34321545500068;"76196";2023;21
"28150";51585;5558;"9001Z";48761275600014;44072534900037;"48095";2023;14
"28151";13473;5710;"5510Z";74985163000030;42334329200029;"87085";2023;1
"28152";22845;5499;"0121Z";42433786300031;33261813100046;"35210";2023;11
"28153";56725;1800;"4779Z";77568879902181;79176895500027;"33527";2023;11
"28154";62904;5560;"4931Z";33054217600046;44338696600024;"91179";2023;46
"28155";62519;6901;"9601A";41822382200036;81126320100014;"73248";2023;46
"28156";79229;7220;"9602A";20003577200017;39022343600010;"76366";2023;45
"28157";39268;7355;"1051C";89139876000019;82892149400104;"62413";2023;19
"28158";68685;9900;"1085Z";34471845700049;39251568000024;"59368";2023;15
"28159";51327;7210;"2732Z";83118829700012;34950857200055;"33203";2023;38
"28160";59220;7367;"4751Z";39177759600027;80114643200050;"24285";2023;38
"28161";47517;5460;"1101Z";81955794300019;33333853100069;"97229";2023;46
"28162";69841;7354;"0162Z";38480319300018;37998191300070;"55288";2023;27
"28163";88318;7355;"4332B";87827914000015;42411635800039;"91692";2023;19
"28164";67826;5720;"8810B";42346756200025;38841034200041;"49267";2023;31
"28165";71548;5499;"5320Z";90749426400019;82436693400019;"34327";2023;45
"28166";79462;7361;"9412Z";44973849100017;35347299600027;"17449";2023;46
"28167";19930;9260;"8411Z";39249967900026;31964189000052;"2A040";2023;31
"28168";80927;7367;"8230Z";38827778200024;40219166200467;"52448";2023;43
"28169";25247;5558;"9312Z";35058476900029;50256562500022;"81233";2023;50
"28170";56584;6901;"8219Z";40101593800285;48191328300018;"02408";2023;41
"28171";29508;7331;"9002Z";85180831100019;84259696700021;"54135";2023;30
"28172";71740;1600;"1105Z";90841248900027;80114643200043;"24285";2023;35
"28173";1303;5499;"4339Z";52321176100029;34263174400014;"64351";2023;36
"28174";57492;7354;"3831Z";40232828000019;21160292500011;"57468";2023;4
"28175";45229;7348;"9412Z";52084045500023;90288029300029;"11198";2023;44
"28176";11993;9220;"8891A";42346756200025;48509953500026;"45315";2023;25
"28177";67218;7357;"8899B";43803006600049;47901629700042;"43041";2023;48
"28178";16868;NA;"8810A";44040801100029;34295775000041;"27701";2023;2
"28179";80807;7346;"8299Z";52151398600021;82991869700022;"44129";2023;8
"28180";84301;4140;"4322A";43948904800033;40370173300012;"33357";2023;9
"28181";85026;9223;"4520B";35405803400027;77534178700080;"68315";2023;23
"28182";81548;6597;"1624Z";20006908600011;42463098600190;"72154";2023;3
"28183";88020;9230;"1413Z";92227109300028;80801962400010;"62617";2023;12
"28184";86115;1900;"8720A";37763159300078;50937775000179;"74263";2023;46
"28185";83432;7367;"4333Z";37975198500035;43256575200040;"02209";2023;41
"28186";2916;7367;"3312Z";34276118600036;78602083400036;"92064";2023;33
"28187";93322;9300;"3109B";40066822400027;24720044700057;"89419";2023;25
"28188";86075;7357;"4778C";41398502900060;88165006300012;"62050";2023;33
"28189";60938;7361;"4322A";49870863500020;40807807900071;"40312";2023;22
"28190";86657;1800;"8412Z";39946446000050;51998182300015;"32249";2023;42
"28191";36686;7355;"3101Z";42955528700045;77568879902041;"59553";2023;35
"28192";19121;4120;"1814Z";42156728000027;44228928600027;"85226";2023;22
"28193";76059;5610;"8542Z";91011916300012;51926055800050;"59481";2023;6
"28194";90009;7354;"9602A";43272738600018;87871099500019;"37226";2023;43
"28195";3983;5699;"4339Z";49219565600052;39891491100050;"75112";2023;25
"28196";85245;4140;"4339Z";78481011100616;35200591200030;"40197";2023;10
"28197";97140;7220;"4642Z";38791118300060;43398052100036;"07019";2023;26
"28198";64170;5560;"1105Z";33107499700031;41460454600047;"78029";2023;32
"28199";19214;1200;"4932Z";42463098600349;53974631300029;"55154";2023;49
"28200";51772;7220;"8230Z";92435983900074;33441372100096;"25258";2023;33
"28201";58597;5699;"7430Z";37823333200022;84259696700021;"2A065";2023;19
"28202";85863;NA;"1610A";40069031900035;38150897700059;"54397";2023;40
"28203";18456;4140;"5610C";50269911900017;43229462700042;"16003";2023;50
"28204";23305;4120;"7410Z";81126320100014;82408067500039;"60175";2023;32
"28205";99049;1900;"6311Z";75179649100015;40288464700056;"54430";2023;15
"28206";24305;5498;"8122Z";33491247400072;42255197800063;"97409";2023;40
"28207";85025;5515;"1419Z";20004399000015;75095855500013;"95637";2023;18
"28208";95226;5460;"8220Z";41955913300022;33055039300053;"50002";2023;10
"28209";20624;7346;"2562B";48856661300037;35312714500038;"67458";2023;1
"28210";12580;5699;"9411Z";51893743800019;89063457900019;"56121";2023;41
"28211";89782;5498;"9329Z";30480091500288;83263773000058;"26108";2023;3
"28212";32105;7348;"5510Z";32097973500018;80286674900020;"38226";2023;45
"28213";2039;7354;"1623Z";33391238400067;42215704000029;"28140";2023;23
"28214";20650;9260;"4774Z";38281604900037;80798837300021;"13108";2023;13
"28215";12259;4140;"8220Z";91347837600019;31971357400253;"67462";2023;6
"28216";85322;7348;"7010Z";38899178800034;39274654100102;"69381";2023;19
"28217";53192;5720;"7990Z";49032371400066;80224038200050;"44129";2023;46
"28218";4795;7361;"6202A";40416262000037;33829290700049;"88442";2023;25
"28219";12557;1200;"1629Z";49142455200017;43524192200051;"29026";2023;37
"28220";25485;8210;"0150Z";80250646900021;34748663100026;"03190";2023;21
"28221";31675;7345;"4311Z";35409440100040;34072358400108;"97311";2023;4
"28222";31597;5458;"4339Z";43015164700020;41111532200033;"2B148";2023;41
"28223";24828;5202;"7820Z";81261225700012;43776022600039;"82087";2023;8
"28224";29557;9260;"8219Z";49991984300015;33368412400857;"32119";2023;48
"28225";93947;5499;"4642Z";49876599900012;45133854500176;"38517";2023;7
"28226";90946;7345;"9312Z";88096979500165;50910039200042;"60333";2023;28
"28227";99819;5710;"9602A";41779589500024;43015164700020;"93071";2023;20
"28228";84968;5558;"7112B";83341655500039;39936759800014;"64100";2023;44
"28229";87667;1600;"4774Z";88792531100011;42271631600027;"59512";2023;9
"28230";95684;7220;"5520Z";80987593300016;77797574900014;"38056";2023;11
"28231";17863;5458;"6312Z";35352535500080;77568497001317;"32106";2023;38
"28232";32649;7367;"3103Z";34311451800040;77561868900696;"13100";2023;5
"28233";21271;NA;"8121Z";26540091100011;33500331500017;"78440";2023;43
"28234";62016;5699;"1396Z";43840243000054;42376998300051;"79050";2023;13
"28235";12658;7361;"8413Z";43200712800031;40101593801010;"62744";2023;9
"28236";10720;9222;"8292Z";82274405800022;39869506400012;"71555";2023;44
"28237";63224;5699;"8531Z";33261813100046;82071665200020;"54304";2023;17
"28238";64158;1900;"7729Z";41129366500021;50065213600010;"94038";2023;50
"28239";8730;7357;"4754Z";34780709100017;53268539300045;"92063";2023;50
"28240";3926;5458;"6209Z";37948636800036;39922668700016;"35360";2023;14
"28241";57247;5720;"1413Z";50804429400025;49242614300037;"76540";2023;26
"28242";83626;1900;"3030Z";37857243200029;48487395500039;"06155";2023;32
"28243";70940;5515;"8810C";84831742600031;37907439600027;"56178";2023;6
"28244";12231;9900;"9411Z";88394537000012;39834868000099;"92024";2023;2
"28245";66318;6901;"0130Z";21110008600019;49423878500062;"71445";2023;32
"28246";768;5453;"7990Z";39884687300022;35256076700019;"76255";2023;12
"28247";64737;9222;"8531Z";90749426400019;48044602000111;"44073";2023;5
"28248";64629;5460;"4791A";98515265100024;84973306800019;"59526";2023;7
"28249";68490;7355;"1071C";98267709800039;80327228500021;"75120";2023;1
"28250";5940;7345;"5610C";84435124700011;97953263700019;"59328";2023;29
"28251";86168;9220;"4673A";51928881500011;47774653100011;"71263";2023;47
"28252";8938;9220;"0125Z";50223599700025;37897669000032;"25284";2023;44
"28253";76495;9223;"4941B";90839313500029;41946979600025;"11327";2023;9
"28254";17320;1200;"4719B";49139845900017;34445959900058;"24256";2023;1
"28255";91670;5599;"5229B";33820960400028;89795939100011;"88304";2023;27
"28256";88409;5699;"7810Z";41907612000031;82350117600023;"57058";2023;7
"28257";39531;7357;"4332B";44434567200059;51128758300013;"55545";2023;17
"28258";33656;4140;"7010Z";90037533800028;78879431100035;"32132";2023;14
"28259";63984;7355;"3312Z";42411635800039;38989059100230;"42147";2023;35
"28260";9731;4120;"7729Z";39534663800012;33956741400034;"02691";2023;36
"28261";93906;4120;"1399Z";42481016600035;81103119400012;"17300";2023;50
"28262";17646;8210;"7830Z";79335305300010;43315272500019;"04070";2023;4
"28263";41343;7210;"7312Z";88396410800012;89868295000016;"63307";2023;7
"28264";71035;5460;"7111Z";20002876900046;43941776700027;"88442";2023;3
"28265";44019;5515;"7711A";77805921200028;42498974700037;"54286";2023;12
"28266";69402;7354;"6820B";91861423100010;39012032700023;"78551";2023;21
"28267";40141;8210;"4939B";53466413100024;40194977100018;"62019";2023;41
"28268";46255;9230;"7111Z";80152432300012;35143355200020;"56178";2023;26
"28269";65313;1800;"1419Z";40171337500038;44794792000057;"62667";2023;36
"28270";41802;7354;"3314Z";50333665300087;50058634200015;"21292";2023;17
"28271";1011;7355;"1039A";30772177900147;79335305300028;"93070";2023;8
"28272";76748;4140;"0811Z";91020675400012;38058360900041;"24550";2023;2
"28273";93903;5460;"9329Z";47773851200011;34445959900058;"86041";2023;24
"28274";72210;6901;"0113Z";19021522800015;42463098600216;"86041";2023;31
"28275";99368;7355;"1396Z";83532231400013;40831047200050;"49018";2023;47
"28276";25822;9900;"3101Z";89423428500019;34276118600036;"71076";2023;31
"28277";67810;5515;"1623Z";34911345600033;79079576900021;"28229";2023;22
"28278";41779;5515;"8121Z";98736881800017;43401461900085;"38382";2023;38
"28279";25321;9260;"9311Z";41161059500026;88021156000011;"63300";2023;7
"28280";18794;7367;"8810C";33368412400840;88096979500496;"82087";2023;19
"28281";89400;5558;"4642Z";35058476900045;21800585800012;"17003";2023;25
"28282";27904;5720;"3314Z";40157021300033;20007004300019;"13103";2023;41
"28283";51215;4140;"9002Z";48403590200044;39177759600027;"59646";2023;9
"28284";2174;8210;"6209Z";39956518300015;89433556100011;"36192";2023;42
"28285";82513;7361;"1623Z";33391238400067;50352904200064;"78165";2023;34
"28286";27299;7345;"4932Z";38402846000028;30536374900030;"28140";2023;30
"28287";83688;5660;"8610Z";49139845900017;43256575200040;"49267";2023;3
"28288";33252;7366;"9311Z";78360196600261;83248651800026;"95039";2023;23
"28289";23117;5460;"4754Z";50910039200042;31518775700028;"77014";2023;30
"28290";56101;7348;"4120B";39450067200040;33368412400899;"02037";2023;1
"28291";94037;9223;"9312Z";41234042400024;89942209100012;"59350";2023;23
"28292";25173;5460;"5229B";43977148600024;20003329800015;"68374";2023;40
"28293";91609;4120;"3831Z";80277309300033;37836038200063;"13117";2023;37
"28294";6063;5599;"7911Z";39127500500042;48403590200044;"59390";2023;28
"28295";7358;5599;"6209Z";81493141600014;83523687800012;"67544";2023;34
"28296";99201;9230;"4312A";34326567400048;78986273700010;"92051";2023;31
"28297";9476;7361;"8891A";42498974700037;80986699900034;"88350";2023;50
"28298";59824;6597;"4723Z";75135261800019;39146003700057;"37261";2023;4
"28299";63402;7354;"3103Z";32697828500053;94957391900022;"31079";2023;44
"28300";42648;7346;"4520B";43461860900029;83449424700010;"74010";2023;18
"28301";3079;7354;"6209Z";41448010300376;85087299500012;"2A065";2023;49
"28302";83153;8210;"8122Z";33368412400899;39498213600035;"06084";2023;17
"28303";83603;7346;"6209Z";83915872200018;88204367200089;"02494";2023;36
"28304";86503;9300;"3317Z";77560963900221;37946805100022;"69273";2023;9
"28305";94675;1900;"4520A";47999589600020;20004285100044;"54431";2023;40
"28306";57418;4120;"1101Z";39436807000048;42965615000019;"36034";2023;46
"28307";36843;1800;"7312Z";81322907700033;34523765500047;"92022";2023;18
"28308";18157;7345;"4331Z";42268448000029;31988472200038;"06033";2023;1
"28309";58856;NA;"4941A";41017102900037;53374499100035;"92063";2023;48
"28310";23752;5610;"1085Z";37998191300070;38408569200026;"45085";2023;25
"28311";88019;7354;"8211Z";48008746900015;39175377900043;"28218";2023;34
"28312";20738;5610;"0162Z";39858579400058;20007058900011;"82094";2023;50
"28313";19360;4140;"4761Z";43126235100023;20004312300013;"97410";2023;37
"28314";96680;7366;"5920Z";80250646900021;43194670600055;"68249";2023;31
"28315";69878;7361;"4754Z";79048276400012;75344620200032;"28229";2023;12
"28316";57409;7357;"2620Z";41529947800016;24720044700057;"40119";2023;45
"28317";64929;7354;"4939B";53004577200056;53019423200035;"64393";2023;9
"28318";88003;9222;"1399Z";83532231400013;80986699900034;"66125";2023;39
"28319";34246;5202;"0161Z";91443801500010;41199701800105;"87187";2023;32
"28320";95740;1900;"1512Z";82197861600026;92196994500010;"06155";2023;11
"28321";22157;7345;"8899B";88204367200162;77568497003032;"79179";2023;11
"28322";42989;1900;"9001Z";40116107000032;40320376300210;"89309";2023;49
"28323";75515;7361;"1629Z";39300820600020;87874849000025;"25258";2023;27
"28324";68373;7210;"8899B";40203491200012;26750004902888;"46309";2023;36
"28325";60428;5202;"3213Z";43767288400024;77693923300016;"78361";2023;9
"28326";46342;4140;"3812Z";39140100700029;91377351100013;"72176";2023;8
"28327";80986;7220;"1629Z";34018303700019;84153041300035;"94071";2023;2
"28328";53716;7357;"8810B";84887283400017;42498974700037;"43200";2023;14
"28329";4478;5599;"4723Z";41290983000025;90123087000015;"17051";2023;21
"28330";20179;9260;"3103Z";42419395100037;40201424500011;"23045";2023;38
"28331";19838;8210;"8559B";42977615600037;34353477200037;"62767";2023;46
"28332";37204;1800;"2732Z";20003495700031;84831742600015;"79162";2023;2
"28333";64688;9260;"6820B";41978262800020;90746223800011;"54174";2023;17
"28334";75704;9220;"3831Z";41398502900045;37880168200105;"23030";2023;43
"28335";18536;8210;"4399D";84248582300012;89118279200020;"80253";2023;17
"28336";93987;5202;"8411Z";47869141300031;52511943400039;"62099";2023;17
"28337";28553;5460;"1610A";33776741200030;79326510900033;"62487";2023;40
"28338";18378;5558;"9602A";21971132200012;31956003300031;"69299";2023;36
"28339";24261;9230;"3101Z";44950165900022;41529947800016;"73179";2023;29
"28340";9402;6901;"7810Z";50269911900017;37970742500029;"35278";2023;42
"28341";99280;6597;"9002Z";77557795000311;35330523800571;"84132";2023;22
"28342";74754;8210;"8810C";81809480700018;38362867400038;"62755";2023;15
"28343";22427;5202;"5621Z";75170343000080;85266008300019;"01004";2023;27
